Big Model,Small Model,Dataset,Estimator,HC_File,Avg_Experts_At_Max_HC,Median_Experts_At_Max_HC,Avg_Experts_At_Max_HC_Pmin_rm,Median_Experts_At_Max_HC_Pmin_rm,Avg_Significant_Pvals_Per_Token,Median_Significant_Pvals_Per_Token,Pearson_Max_Per_Row_Big,Pearson_Inverse_Min_P_Big,Pearson_HC_Pmin_rm_Big,Pearson_Max_Per_Row_Small,Pearson_Inverse_Min_P_Small,Pearson_HC_Pmin_rm_Small,Pearson_Max_Per_Row_Diff,Pearson_Inverse_Min_P_Diff,Pearson_HC_Pmin_rm_Diff,Difference_Pearson_Max_Per_Row,Difference_Pearson_Inverse_Min_P,Difference_Pearson_HC_Pmin_rm,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_HC_Pmin_rm_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_HC_Pmin_rm_Small,Partial_Pearson_Max_Per_Row_Diff,Partial_Pearson_HC_Pmin_rm_Diff,Partial_Pearson_Max_Per_Row_diff_p_min,Partial_Pearson_HC_Pmin_rm_diff_p_min,Pearson_Max_Per_Row_Big_Q50,Pearson_Inverse_Min_P_Big_Q50,Pearson_HC_Pmin_rm_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_HC_Pmin_rm_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Pearson_HC_Pmin_rm_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_HC_Pmin_rm_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Pearson_HC_Pmin_rm_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_HC_Pmin_rm_Diff_Q50,Pearson_Max_Per_Row_Big_Q90,Pearson_Inverse_Min_P_Big_Q90,Pearson_HC_Pmin_rm_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_HC_Pmin_rm_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Pearson_HC_Pmin_rm_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_HC_Pmin_rm_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Pearson_HC_Pmin_rm_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_HC_Pmin_rm_Diff_Q90,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row,Avg_HC_Pmin_rm_Max_Per_Row,Median_HC_Pmin_rm_Max_Per_Row,Avg_Inverse_Min_P,Median_Inverse_Min_P
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GMM,hc_values_per_expert_standard_1_new.parquet,6.528750536557448,2.0,8.872576548862499,3.0,0.5061078122764344,0.0,-0.03876157942829389,-0.001396323134458324,-0.040610871698211246,-0.04153759245378423,-0.007812594647894432,-0.03998755302546735,0.012768564353842963,0.017603629441641056,0.003791781450023822,-0.051530143782136856,-0.01899995257609938,-0.04440265314823507,-0.03831024959790877,-0.04029751584102936,-0.03885934059878997,-0.03720151064866783,0.006656443726004643,-0.0029697569213642827,0.007548154505944389,-0.0018503903237683755,-0.00038277262530086813,0.026882687932129355,0.0010069636109980773,-0.008116386803712392,-0.006758176105296238,-0.003983166167243493,0.004815353800250308,-0.00855105130774735,0.0007320574697009082,0.009819017929290016,-0.010604231810928504,0.004110354768880459,-0.01769149525939708,0.0251089018053698,0.029719717552276002,0.01172758400025263,0.01603828463427212,0.0020509103387039954,0.035853078776245675,0.0319199666650829,0.02748036645838275,0.023413167456105416,-0.027634613232201406,-0.046370447362587115,-0.02773706738902893,-0.04740866857915043,1.264882237856733,0.9973590937471186,1.0973631135563728,0.09248788203653173,2.275897839462012e+298,434.49553129034933
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GMM,hc_values_per_expert_hat_1_new.parquet,8.112283588496208,3.0,12.408758406066676,6.0,0.5061078122764344,0.0,-0.010639850236539584,-0.001396323134458324,-0.038265467020613175,-0.021686048380538673,-0.007812594647894432,-0.03826458487959038,0.0314183404575803,0.017603629441641056,0.005164507978342598,-0.04205819069411989,-0.01899995257609938,-0.043429974998955775,-0.009125138475988608,-0.03750794585819351,-0.01905947571287461,-0.03550382494110518,0.028196059833294252,-0.0003821316706938338,0.028666012981564477,0.0005699148585263085,0.019257379291610578,0.026882687932129355,-0.001578517571062061,0.015399375640292257,-0.00803737593825599,-0.00022259401336584142,-0.0003508042587188635,-0.0025962447606829478,-0.0039487151388009,0.04540462813628808,-0.0027295219936005672,0.04280811591119716,-0.008081246684858948,0.0667613514441353,0.029719717552276002,0.015620909317906101,0.062086126294976535,0.007366757158253798,0.04557404726282188,0.03055996016017574,0.04061450989954586,0.022995760182938446,0.03624618312402306,-0.03539640777762815,0.03758696143257353,-0.03560540292817974,0.4096734384962392,0.9669235771753644,0.686125505575495,0.09248788203653173,2.275897839462012e+298,434.49553129034933
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GMM,hc_values_map_agg_standard_1_new.parquet,6.251824295321219,5.0,6.445870296179711,5.0,0.5061078122764344,0.0,-0.008576228521956792,-0.013764011988126459,0.0016538165310476813,-0.037943182626880054,-0.015341571092401883,-0.021786477797798277,0.08086601229089377,0.006140345879025226,0.06339849215246954,-0.08944224081285056,-0.019904357867151685,-0.06174467562142186,-0.04023001213807711,-0.007279374753240449,-0.039383448943132136,0.003328151867719487,0.003110949029513387,-0.02790555828316925,0.06456074188019272,0.04361151393383024,0.003192728322293092,-0.012599367119191539,0.009667772417663851,-0.04476747272086415,-0.01676819682584599,-0.04862805380263599,-0.0322381148890665,-0.040196392492732456,0.0017203310169541393,0.13817569489447715,0.10917323570693249,0.003903061925852303,-0.044098805525901376,0.08138266216292779,-0.02251491574486508,0.0735867701202004,-0.07666359448154743,-0.052282827007612956,-0.005077216649791864,-0.0028243717912715977,-0.06804053117465383,-0.039052765015769736,0.17789582509579094,0.1569590534280812,-0.0061209840014231276,-0.020681183800365963,2.6989360958993465,2.768744821143535,2.1016181265759784,2.067356921544804,1115.8619423067767,394.94454559178
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GMM,hc_values_map_agg_hat_1_new.parquet,7.926894047789383,6.0,8.16481256259837,5.0,0.5061078122764344,0.0,-0.0010815217473837879,-0.013764011988126459,0.006552691559869151,-0.03279087148856625,-0.015341571092401883,-0.015598091484592331,0.08621176430899119,0.006140345879025226,0.0592370076372386,-0.08729328605637497,-0.019904357867151685,-0.05268431607736945,-0.009118502124287137,0.0035608758591631397,-0.019919001225702053,0.013644339906884118,0.03063872386233273,-0.02793791559187088,0.07125854233610314,0.03873388365420176,0.020470976704464537,-0.012599367119191539,0.016057544227525367,0.008160140537968737,-0.0014779324065207263,-0.033217763516347754,-0.02516999801366966,-0.0061974678073894495,0.013285928358291638,0.1369430459979214,0.10503613417702033,0.03601769007614134,-0.0395565396979573,0.09422046017904873,-0.02251491574486508,0.0781012488820264,0.007493477733367201,-0.03614287594293767,0.0173108738086237,-0.0005518229519849397,0.0045091259744726945,-0.0315536452843622,0.15481993536901978,0.16119461965897647,0.005408147828969283,-0.004062435113790329,1.3939967641884525,1.6331816948814524,1.2469255347977342,1.3380530108362265,1115.8619423067767,394.94454559178
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GLM,hc_values_per_expert_standard_1_new.parquet,8.815236442981828,2.0,13.694278509085706,17.0,6.259836886535985e-05,0.0,-0.09091303501402613,-0.0008560499554600926,-0.06185023758994966,-0.11513282656585867,-0.00201006491543269,-0.07737579279609785,0.07801330815848612,0.0032478256623668035,0.05049106786668622,-0.16892634317251226,-0.004103875617826896,-0.11234130545663588,-0.08042452035855246,-0.03925187856544228,-0.09820867733038688,-0.045640821825710894,0.05887858047393673,0.0225238621758269,0.0707213788623192,0.04307789050309061,-0.05737575885201452,0.009950785732906288,-0.02986614687964225,-0.08256064445842588,-0.025501052550822863,-0.09423533825976733,-0.05431602477655584,-0.10520558309030954,-0.03000028332097089,0.11987619945540696,0.07655098146719139,0.0908281528414433,0.02132836048018964,0.04253181174582096,0.057630015150646356,0.045691902433903656,-0.06518073186702204,-0.010946220582286779,0.011011925798401575,0.03354011564529704,-0.08807620231617772,-0.010107989775438976,0.06283510293267511,0.01962704656942783,0.060848331009338806,-8.748156521471085e-05,-0.8976868705694673,-0.9345428923439374,0.16381290706614993,0.0,1.788524824724567e+295,33.833571177316244
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GLM,hc_values_per_expert_hat_1_new.parquet,12.78055694663042,4.0,19.626377164115038,26.0,6.259836886535985e-05,0.0,-0.06741620041995873,-0.0008560499554600926,-0.06902519041959962,-0.09944297135124981,-0.00201006491543269,-0.08318220404719953,0.09603033755122051,0.0032478256623668035,0.04774538135894031,-0.16344653797117925,-0.004103875617826896,-0.11677057177853993,-0.046677754511898,-0.048793551061360366,-0.07450099494682498,-0.053658470525802186,0.08163488464732399,0.01965435493122792,0.09020686237931481,0.040547726253028306,-0.024650886136728972,0.009950785732906288,-0.03548780410551419,-0.017934477177964585,-0.03323450229830273,-0.07381081181205337,-0.057537443259085136,-0.05855102471885486,-0.03496243845793642,0.14110133178333867,0.07213256352928443,0.11595792947126347,0.016647946496595865,0.09442940659211611,0.057630015150646356,0.03559886733753841,0.03439340884284717,-0.019997424683420518,0.03756979212322088,0.027100166845920547,-0.026182408206434655,-0.015450464346297184,0.11057132160899283,0.013155003475990851,0.1277852954080921,-0.006796139965391113,-1.6290203022423324,-1.21348750388095,0.1189649467799922,0.0,1.788524824724567e+295,33.833571177316244
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GLM,hc_values_map_agg_standard_1_new.parquet,11.343638217198455,7.0,12.032765774788954,7.0,6.259836886535985e-05,0.0,0.008744449700327787,-0.02818210518869127,0.009164249087665924,-0.0115220559490187,-0.04129703064662584,0.008865455522781066,0.05382674104353459,0.03940198625191467,-0.0004264410151132344,-0.04508229134320681,-0.06758409144060594,0.009590690102779159,-0.010110289400295524,0.0008325301467714373,0.003533131602518356,0.019100872718353104,-0.035805220874489306,-0.0498913609712919,0.024240381630555162,-0.02207462783444828,0.02444467425313367,-0.019152791715209366,0.01949201457000449,-0.006965901090637726,0.0036415097784282084,-0.014144299769295807,0.014912706422633704,0.014449092745673167,0.03151126939043851,0.09490546058897643,0.005255983075870662,-0.05567631996661748,-0.07711687408314755,0.07656287129305882,-0.00615184219339335,0.03149316150116836,-0.07551957547687738,-0.04269039853486531,-6.992041844848789e-05,0.0006427084060205046,-0.06171713849190157,-0.021173724650185452,0.1569807731116143,0.06309126228126519,-0.017587127466102533,-0.040754486007566156,0.08602153402191852,0.07029671147551177,0.4044339748394744,0.0,41.49411814796442,39.188881347536416
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,GLM,hc_values_map_agg_hat_1_new.parquet,12.03334704535699,7.0,13.258021533838889,8.0,6.259836886535985e-05,0.0,0.017963441212170868,-0.02818210518869127,0.009653723596107562,-0.012412715333807275,-0.04129703064662584,0.009529940269180037,0.08002160275645508,0.03940198625191467,-0.0009675476434975784,-0.06205816154428421,-0.06758409144060594,0.010621271239605141,0.005601792296615945,0.0012358034302551344,0.0033826737491179882,0.020111733816405287,0.005287115647454487,-0.05160163258255055,0.05803165175023732,-0.022982937234186165,0.041288421091370237,-0.019152791715209366,0.019720692034327043,0.02344528379416509,0.0036101399677257472,-0.012112891995472167,0.015372026983259696,0.02241494144683488,0.032437922685461355,0.12863391364755788,0.004553062876106496,-0.005794449445981115,-0.07971036990663363,0.11830073498292035,-0.00615184219339335,0.030879615093258612,-0.004737036398094951,-0.04516931411878287,0.033681612509967956,-0.000491413810138625,0.00033411278055141833,-0.02303883636395273,0.1680423804466264,0.06433557044746638,-0.010551620361551321,-0.041692926778334305,-0.21770426100513873,0.06912852132710806,0.3556825163298626,0.0,41.49411814796442,39.188881347536416
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentT,hc_values_per_expert_standard_1_new.parquet,7.75382744312491,2.0,10.893305551581056,3.0,0.06918014022034626,0.0,-0.0778416558890114,-0.008311639736476268,-0.06937893401145029,-0.08990001245730374,-0.010647161673015205,-0.07334815633803002,0.043239660398578676,0.007461391763357339,0.020141375408173748,-0.12108131628759009,-0.015773031499833605,-0.08952030941962404,-0.08288669688793193,-0.058506857149758444,-0.08557740850746268,-0.05203485378445977,0.018361615344534336,-0.00974789536282093,0.013339798478146026,-0.0026442139524716166,-0.0433574350024213,-0.007925185332267888,-0.03034381894035322,-0.07909780784392118,-0.04135431547694248,-0.059914681676632775,-0.034240307284839955,-0.08180047020978683,-0.03017304575193632,0.060214023269095765,0.0214616177229235,0.03590931702405313,-0.015122736088178077,0.02077989306574981,0.00909465558164644,-0.004453923735095623,-0.07907465951620869,-0.06619313840825525,0.020953874454056762,0.010398290241790054,-0.076316800615232,-0.045917614557830326,-0.003644951609404029,-0.03205428906680648,0.006330306575660645,-0.03421463195993665,-0.3653231743227575,-0.6231273039557035,0.2562142486668263,0.0,4178919.9520683424,47.82133754044211
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentT,hc_values_per_expert_hat_1_new.parquet,10.757216697667763,3.0,16.73573651452282,25.0,0.06918014022034626,0.0,-0.0539492961775339,-0.008311639736476268,-0.0698954125776172,-0.07212584804048974,-0.010647161673015205,-0.07305525814855447,0.05661957386095915,0.007461391763357339,0.018014298584522394,-0.11056887003849306,-0.015773031499833605,-0.08790971116213958,-0.0371541755798836,-0.05880112042289353,-0.050254645922108786,-0.05175166138224456,0.040496370399410134,-0.011275081429555486,0.035437878095644165,-0.003901995869508849,-0.014617107375030334,-0.007925185332267888,-0.031608316781498474,-0.021233890024044653,-0.04179008955908076,-0.04254469115010731,-0.03463337052304104,-0.04269724895139691,-0.03039508145225034,0.08038110537848994,0.01957634781153111,0.06545492535183879,-0.01554024425530141,0.07113380998474135,0.00909465558164644,-0.005096415205662473,0.022818980038925404,-0.06376360868764719,0.043770700501464296,0.009083275879443397,-0.015782914388851627,-0.04477068907354652,0.049179338941524604,-0.030470352147147387,0.08131805286103529,-0.03177471491943687,-1.01767691187907,-0.7427347268518651,0.20360956569921126,0.0,4178919.9520683424,47.82133754044211
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentT,hc_values_map_agg_standard_1_new.parquet,14.05334275289741,10.0,14.632547574760338,15.0,0.06918014022034626,0.0,0.02342485959264969,-0.029877332607653698,0.012280076483026967,0.009261668684761507,-0.046594328103185215,0.01462608723735507,0.035278819791160494,0.049407651648726514,-0.008025709914043569,-0.011853960198510805,-0.07928498425638021,0.020305786397070535,0.007351106389410493,0.0016319961741079981,0.026433862572807526,0.02140191747700731,-0.053011152600353065,-0.05410490554065418,0.00208078049466542,-0.030365367598678385,0.03806212381855843,-0.018683723605519828,0.023790668107070374,0.008581154253647635,0.005686667822964325,0.008341463596697418,0.022554686080507515,0.03699553379675961,0.034975964074451624,0.06613127343122374,-0.005289478163431731,-0.08044833092493568,-0.08176335320456823,0.07936260802835393,0.005748131137840445,0.03250800883048301,-0.06777553289138913,-0.04411267889040822,0.008610822490021673,0.002578996673746265,-0.0517616271224726,-0.023615277716454414,0.14357210117010755,0.06089995222258482,-0.023756466805863356,-0.03808612685725802,0.00959514776590772,-0.16279419954882882,0.47892986021416717,0.0,27.305691220444043,27.26477329115142
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentT,hc_values_map_agg_hat_1_new.parquet,14.728108456145371,13.0,16.01807304335384,20.0,0.06918014022034626,0.0,0.034956554211379096,-0.029877332607653698,0.013281166299054004,0.009019598659072956,-0.046594328103185215,0.015762304499806035,0.06567815090916213,0.049407651648726514,-0.008527648698975519,-0.03072159669778303,-0.07928498425638021,0.021808814998029523,0.02737440039810773,0.0025181126840481583,0.035828569834075466,0.02288268625410946,-0.026770857904969744,-0.05584633411916982,0.03656065120374908,-0.03122523810658219,0.056549937409490006,-0.018683723605519828,0.02462510883511488,0.040005554498751844,0.006227477452161853,0.008604089616074055,0.023538705186067002,0.05381087372071204,0.036449171141653774,0.10844073305930554,-0.005993736243209322,-0.052270550229573665,-0.08449857625211876,0.12812428273842413,0.005748131137840445,0.032757918075163664,-0.01151984457535306,-0.04595823942563689,0.043829470630984926,0.002241734495387362,0.00027748538786399624,-0.02476179466290422,0.16578544082589372,0.06215560848466688,-0.024418194013125012,-0.03932358276164601,-0.32150411238234394,-0.16798170489041186,0.4193366635856124,0.0,27.305691220444043,27.26477329115142
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentTSkewed,hc_values_per_expert_standard_1_new.parquet,7.8164973529832595,2.0,11.216313134926313,3.0,0.07905279725282587,0.0,-0.08035180096821651,0.0057069943653570675,-0.0579315149908573,-0.09950117291874035,0.00563272130186728,-0.062499575967673235,0.0628250810945156,-0.0005690105180615646,0.020221027326416504,-0.1431768820627321,0.006276004883418632,-0.07815254231727381,-0.0806294708286641,-0.05241463718797635,-0.09550400392949868,-0.050510274478471645,0.05117856214375532,0.001856876443675818,0.05870119149816888,0.015229421579892873,-0.045340466641341365,0.006465154160124786,-0.018148705136185987,-0.05586649218632963,-0.02213491178164587,-0.07410254799595933,-0.02303670194340718,-0.07830288233953422,-0.017725051815004902,0.093747291163926,0.019712636003151606,0.08061821079223969,-0.003853695355749403,0.024039711120705163,-0.0039338076953093085,-0.013158736118189726,-0.002522597974681291,-0.038450406404033126,0.006515347235738803,-0.0031764094242045593,-0.015889742007132703,-0.02117052211470665,0.03487326395560369,-0.019948653791235428,0.029864602699391896,-0.032024115701101204,-0.3376925453637593,-0.23718196884747048,0.25964694667003374,0.0,1.1625411360709685e+296,65.61766899203245
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentTSkewed,hc_values_per_expert_hat_1_new.parquet,10.740440334811847,3.0,16.803432179138646,25.0,0.07905279725282587,0.0,-0.05988539396130457,0.0057069943653570675,-0.05558708538003434,-0.08730818610471311,0.00563272130186728,-0.05959007875102018,0.08251731926438861,-0.0005690105180615646,0.018370753856655684,-0.1424027132256932,0.006276004883418632,-0.07395783923669003,-0.054390789031824774,-0.04959439906001682,-0.07899801864862215,-0.04741333788326256,0.07407723926924906,0.0007278672120304599,0.0794367850965659,0.0136953927886987,-0.021012944776235505,0.006465154160124786,-0.017532625078284333,-0.02463891881431958,-0.02100602576077046,-0.06403510777527409,-0.021654223709224284,-0.06360379354314889,-0.016366712108952065,0.12328160641333846,0.017428973598364792,0.11379670057837928,-0.004880065247935088,0.07857147098655402,-0.0039338076953093085,-0.011732871780563085,0.0649711720948391,-0.03548414982661482,0.032579555804371226,-0.0013546606505060186,0.018751811621815186,-0.018193255176542123,0.08909379492712849,-0.021045470650364696,0.09163318192362696,-0.03251647593498588,-0.9557323483312546,-0.26367839717431407,0.20040168501717637,0.0,1.1625411360709685e+296,65.61766899203245
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentTSkewed,hc_values_map_agg_standard_1_new.parquet,14.036351767062527,10.0,14.620099441980255,14.0,0.07905279725282587,0.0,0.024664250426604802,-0.02984964271493843,0.01824586914784127,0.010480237904701522,-0.046482027507275994,0.019818663709079032,0.0351679817222823,0.049174261807532954,-0.006732589290992544,-0.010503731295677495,-0.07902390452247138,0.02497845843883381,0.008922627760702205,0.007207679099142249,0.028110579405955096,0.028176142435495457,-0.05351223160843073,-0.05813132787817709,0.002261048264338971,-0.03058002180873203,0.039175194016292304,-0.01870730375430129,0.029744460375125438,0.009941656872002824,0.010538224465176738,0.009334246779858025,0.026971868186743755,0.038375796504364706,0.041617556054757074,0.06605173826538852,-0.0033133542321539984,-0.08100352187599182,-0.08841838493315186,0.0812320801085505,0.005473798370392174,0.03721555820676089,-0.06539611353416676,-0.047036620430324104,0.010033982682053326,0.0037222227912335967,-0.049882904281938326,-0.02538918338281782,0.14426294236424667,0.06802146605548459,-0.023055853941036934,-0.04013891076214671,0.41739116919558933,0.24463913596257117,0.6836390163848692,0.0,32.411517334415294,32.34110285331036
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,StudentTSkewed,hc_values_map_agg_hat_1_new.parquet,14.580573043353843,12.0,15.641096723422521,18.0,0.07905279725282587,0.0,0.03365193036137689,-0.02984964271493843,0.020097829084248266,0.008334028136157622,-0.046482027507275994,0.021713426287553992,0.06417407273940867,0.049174261807532954,-0.007098830606230421,-0.03052214237803178,-0.07902390452247138,0.027196659690478686,0.0241950466150892,0.009069174172735723,0.03348605712704903,0.03068541291077567,-0.028619143449063023,-0.06015046311088932,0.03444883117313929,-0.031354750552615544,0.05512285491106779,-0.01870730375430129,0.0314172791474203,0.036399797425968,0.011984864974402237,0.008071426105274128,0.0286276481972837,0.05137704743304533,0.044071850080872374,0.10655252341662025,-0.003873134862512413,-0.054133558530539035,-0.0916916472073297,0.12510400586184445,0.005473798370392174,0.03801475696273793,-0.018020140741952517,-0.04884418271346417,0.041691596351806165,0.0036693466936829123,-0.004858516453528755,-0.02645100104830995,0.1643135086900074,0.06977510126383182,-0.026310157195641237,-0.041487957921553055,0.11178395559191598,0.23906386138102081,0.5824777580023196,0.0,32.411517334415294,32.34110285331036
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,KDE,hc_values_per_expert_standard_1_new.parquet,11.476740234654457,4.0,14.083980183144941,18.0,9.836886535985119e-05,0.0,-0.009379461640865549,-0.002216042410797273,-0.04128331668530795,-0.00850882227383289,-0.0006634147210330653,-0.039051824080607464,-0.001096606999143533,-0.003914925084305577,-0.0004823361986379493,-0.008282854641722015,0.001698882673508304,-0.040800980486670003,-0.006326679806407964,-0.04706218405315238,0.0015411695941490576,-0.04148195432985905,-0.020501109479636043,-0.008794858358823368,0.019876693174130322,0.008908733792874176,0.028891534974859634,0.010521908370251002,-0.006889461047210764,-0.012653046136496053,-0.03836426055323497,0.030652975516335963,-0.00042758101738985487,-0.0013231023673070845,-0.0269726150157335,-0.015195318822285555,-0.014880060554540114,-0.025859898584281307,-0.016713008180604626,0.03330054420411199,-0.010593891378149076,-0.017241224703647404,-0.05826638048771265,-0.07250027672157468,0.044288711859472855,-0.0021851783222657344,-0.05107000429573081,-0.060064565677110444,-0.02945830808971232,-0.03049691017007852,-0.006785167965043672,-0.01609733062690801,-1.1373778741467986,-1.4336038796683348,0.20847470720286437,0.0,55.749424954023894,21.947823580170898
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,KDE,hc_values_per_expert_hat_1_new.parquet,16.845042209185863,25.0,19.72234940620976,26.0,9.836886535985119e-05,0.0,0.020872376562751108,-0.002216042410797273,-0.039049461642646124,0.012441667305588421,-0.0006634147210330653,-0.03626306905854833,0.020064336017458762,-0.003914925084305577,-0.002290081986830312,0.0008080405452923455,0.001698882673508304,-0.03675937965581581,0.04444961927907392,-0.04401731138617476,0.03494991290667321,-0.037783752020442936,0.01978564897497048,-0.010979024713268712,0.04210003290260839,0.006652836307507351,0.06036730946581984,0.010521908370251002,-0.00573202065836001,0.04568595476169592,-0.036390220206838006,0.04414145439945757,0.0004233608077607424,0.025002341649261656,-0.025478815437608375,0.021772620582712277,-0.014474988053871776,0.03902802037361622,-0.0161376337958965,0.10115323344092364,-0.010593891378149076,-0.016482046456504747,0.06970497288644695,-0.07086330622923993,0.07794145756532865,-0.0028976824753498337,0.020758178438138413,-0.06021626997313391,0.03531312198813648,-0.027370585279534666,0.09681003683035508,-0.012418380989879343,-2.014722158520219,-1.8233795465343472,0.16572438045274362,0.0,55.749424954023894,21.947823580170898
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,KDE,hc_values_map_agg_standard_1_new.parquet,14.660502217770782,13.0,15.290814136500215,19.0,9.836886535985119e-05,0.0,0.02436599481577779,-0.027499189190352394,0.006858636321636967,0.011242893840580989,-0.03928788165565783,0.009416187765840148,0.0323287213209915,0.03571010315482939,-0.00786782986346749,-0.007962726505213711,-0.06320929234518179,0.014726466185104457,0.012345973110820092,-0.002000156077122697,0.03163474110902003,0.016031547234855784,-0.054247728406656065,-0.04887115751231211,0.004542229597231985,-0.02694448374880526,0.039059281371479446,-0.01958076809071553,0.017827140036852582,0.013635391248323336,0.002012847609933974,0.01111214673782197,0.017401444561504185,0.04242059545600189,0.02867506499464596,0.06100177085454618,-0.00530919740418539,-0.08330171132283559,-0.07325621238376137,0.07580178950803076,-0.00963137837371019,0.027755530104244194,-0.06650395884727736,-0.039134492320630605,0.0069801675448880685,0.001703419892318217,-0.04983196990877429,-0.020337941254809987,0.1398743963353023,0.05309616594980107,-0.025510014634497827,-0.03518755231665295,-0.5138040424729163,-0.6944971030476337,0.2862743167952402,0.0,22.99608246265095,21.84660481280846
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,KDE,hc_values_map_agg_hat_1_new.parquet,15.8259765345543,19.0,17.4785734725998,23.0,9.836886535985119e-05,0.0,0.040420771970620877,-0.027499189190352394,0.007240093634519735,0.015042365166945314,-0.03928788165565783,0.00993295171091429,0.06342431279719224,0.03571010315482939,-0.00828658737439005,-0.023003540826571363,-0.06320929234518179,0.015526681008909785,0.042022403580374124,-0.0017369703246080525,0.05008740203344368,0.016736375366293868,-0.02769378981911695,-0.05011058221131366,0.04127930987585636,-0.027586357282398857,0.06211286910773257,-0.01958076809071553,0.018000151496470645,0.05490964122326845,0.0019323393689355433,0.014923240641724803,0.01773963221139284,0.06760919566238356,0.029285983746888688,0.10439358178940253,-0.005815943304369839,-0.0547201407826832,-0.07510718331388952,0.1316048256834455,-0.00963137837371019,0.027674408070329337,0.00507713270207928,-0.04063113188876326,0.04720686710408496,0.0012130306223046916,0.01351050194282565,-0.021363232963418372,0.16546665840884167,0.05401144677993409,-0.019845885202575412,-0.0359775362665465,-0.9522109867950931,-0.7652403595992053,0.25893076682382093,0.0,22.99608246265095,21.84660481280846
Gemma 4 - 26B-A4B,Gemma 4 - 5B,race,JohnsonSU,hc_values_per_expert_standard_1_new.parquet,11.031039848333094,3.0,13.871959507797968,17.0,0.007842681356417226,0.0,-0.02234258754933473,-0.008012920151491187,-0.0397571611997023,-0.027441289309831855,-0.00884577016325112,-0.03929127654285938,0.0168558010766302,0.0033424941396503344,0.004103815246388936,-0.03919838862596493,-0.011355414291141522,-0.043860976446091236,-0.01305998960017347,-0.03696974175067796,-0.010230216248616066,-0.029638023031549256,-0.005922335284410893,-0.014922724154141868,0.01482401913793337,-0.00011114166007591369,0.016852533823183857,-0.005580928959300942,-0.00018385914706788356,-0.01821806021139155,-0.025212911810041663,0.009353305309395822,0.0029820441621174285,-0.014869774759302914,-0.012384110104126772,0.014062372228792547,-0.008445663985760151,-0.0023954590181212406,-0.025348188357221038,0.037054731995563375,-0.013884355569449454,-0.011094765993040611,-0.04585071073971945,-0.0681286821376743,0.04002286379743289,0.0011918717445049817,-0.0450456033836052,-0.054976997045106314,-0.012361072070502814,-0.025354234175622964,0.005385532981754051,-0.01829303197855408,-0.8308594929449457,-1.092272705107995,0.25736063711667345,0.0,816.8944087165108,25.851753564863426
